Ceremony	Year	Class	CanonicalCategory	Category	Film	FilmId	Name	Nominees	NomineeIds	Winner	Detail	Note	Citation
80	2007	SciTech	SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award)	SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award)				Dr. Doug Roble|Nafees Bin Zafar|Ryo Sakaguchi	nm1647973|nm2534738|nm1234200	True	Digital Imaging Technology	This influential and flexible production-proven system incorporates innovative algorithms and refined adaptations of published methods to achieve large-scale water effects.	To DR. DOUG ROBLE
80	2007	SciTech	SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award)	SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award)				Nick Rasmussen|Ron Fedkiw|Frank Losasso Petterson	nm1852638|nm1730590|nm2265913	True	Digital Imaging Technology	This production-proven simulation system achieves large-scale water effects within ILM's Zeno framework. It includes integrating particle level sets	
80	2007	SciTech	SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)	SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)				Christien Tinsley	nm0864051	True	Systems	These techniques allow quick and precisely repeatable application of 2D makeup such as tattoos	
80	2007	SciTech	SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)	SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)				JÖRG PÖHLER|RÜDIGER KLEINKE		True	Stage Operations	The operating characteristics of this compact	
80	2007	SciTech	SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)	SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)				Sebastian Cramer|ANDREAS DASSER		True	Camera Cranes	This small	
80	2007	SciTech	SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)	SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)				Victor Gonzalez|Ignacio Vargas|Angel Tena	nm2938409|nm2938322|nm2938515	True	Digital Imaging Technology	RealFlow was the first widely adopted	
80	2007	SciTech	SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)	SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)				Jonathan M. Cohen|Dr. Jerry Tessendorf|Dr. Jeroen Molemaker|Michael Kowalski	nm1654208|nm0856339|?|nm2873165	True	Digital Imaging Technology	This system allows artists to create realistic animation of liquids and gases using novel simulation techniques for accuracy and speed	
80	2007	SciTech	SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)	SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)				Duncan Brinsmead|Jos Stam|Julia Pakalns|Martin Werner		True	Digital Imaging Technology	This system is used to create simulations of gaseous phenomena integrated into the widely available Maya tool suite	
80	2007	SciTech	SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)	SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)				Stephan Trojansky|Thomas Ganshorn|Oliver Pilarski	nm1176756|nm1673446|nm2174779	True	Digital Imaging Technology	Flowline is a flexible system that incorporates highly parallel computation	
80	2007	Special	AWARD OF COMMENDATION	AWARD OF COMMENDATION				Jonathan Erland	nm0259510	True		By coordinating and conducting tests for and with the industry	
80	2007	Special	JOHN A. BONNER MEDAL OF COMMENDATION	JOHN A. BONNER MEDAL OF COMMENDATION				David Inglish	nm0408890	True			To David Inglish in appreciation for outstanding service and dedication in upholding the high standards of the Academy of Motion Picture Arts and Sciences.
81	2008	Acting	ACTOR IN A LEADING ROLE	ACTOR IN A LEADING ROLE	The Visitor	tt0857191	Richard Jenkins	Richard Jenkins	nm0420955		Walter		
81	2008	Acting	ACTOR IN A LEADING ROLE	ACTOR IN A LEADING ROLE	Frost/Nixon	tt0870111	Frank Langella	Frank Langella	nm0001449		Richard Nixon		
81	2008	Acting	ACTOR IN A LEADING ROLE	ACTOR IN A LEADING ROLE	Milk	tt1013753	Sean Penn	Sean Penn	nm0000576	True	Harvey Milk		
81	2008	Acting	ACTOR IN A LEADING ROLE	ACTOR IN A LEADING ROLE	The Curious Case of Benjamin Button	tt0421715	Brad Pitt	Brad Pitt	nm0000093		Benjamin Button		
81	2008	Acting	ACTOR IN A LEADING ROLE	ACTOR IN A LEADING ROLE	The Wrestler	tt1125849	Mickey Rourke	Mickey Rourke	nm0000620		Randy		
81	2008	Acting	ACTOR IN A SUPPORTING ROLE	ACTOR IN A SUPPORTING ROLE	Milk	tt1013753	Josh Brolin	Josh Brolin	nm0000982		Dan White		
81	2008	Acting	ACTOR IN A SUPPORTING ROLE	ACTOR IN A SUPPORTING ROLE	Tropic Thunder	tt0942385	Robert Downey Jr.	Robert Downey Jr.	nm0000375		Kirk Lazarus		
81	2008	Acting	ACTOR IN A SUPPORTING ROLE	ACTOR IN A SUPPORTING ROLE	Doubt	tt0918927	Philip Seymour Hoffman	Philip Seymour Hoffman	nm0000450		Father Brendan Flynn		
81	2008	Acting	ACTOR IN A SUPPORTING ROLE	ACTOR IN A SUPPORTING ROLE	The Dark Knight	tt0468569	Heath Ledger	Heath Ledger	nm0005132	True	Joker		
81	2008	Acting	ACTOR IN A SUPPORTING ROLE	ACTOR IN A SUPPORTING ROLE	Revolutionary Road	tt0959337	Michael Shannon	Michael Shannon	nm0788335		John Givings		
81	2008	Acting	ACTRESS IN A LEADING ROLE	ACTRESS IN A LEADING ROLE	Rachel Getting Married	tt1084950	Anne Hathaway	Anne Hathaway	nm0004266		Kym		
81	2008	Acting	ACTRESS IN A LEADING ROLE	ACTRESS IN A LEADING ROLE	Changeling	tt0824747	Angelina Jolie	Angelina Jolie	nm0001401		Christine Collins		
81	2008	Acting	ACTRESS IN A LEADING ROLE	ACTRESS IN A LEADING ROLE	Frozen River	tt0978759	Melissa Leo	Melissa Leo	nm0502425		Ray Eddy		
81	2008	Acting	ACTRESS IN A LEADING ROLE	ACTRESS IN A LEADING ROLE	Doubt	tt0918927	Meryl Streep	Meryl Streep	nm0000658		Sister Aloysius Beauvier		
81	2008	Acting	ACTRESS IN A LEADING ROLE	ACTRESS IN A LEADING ROLE	The Reader	tt0976051	Kate Winslet	Kate Winslet	nm0000701	True	Hanna Schmitz		
81	2008	Acting	ACTRESS IN A SUPPORTING ROLE	ACTRESS IN A SUPPORTING ROLE	Doubt	tt0918927	Amy Adams	Amy Adams	nm0010736		Sister James		
81	2008	Acting	ACTRESS IN A SUPPORTING ROLE	ACTRESS IN A SUPPORTING ROLE	Vicky Cristina Barcelona	tt0497465	Penélope Cruz	Penélope Cruz	nm0004851	True	Maria Elena		
81	2008	Acting	ACTRESS IN A SUPPORTING ROLE	ACTRESS IN A SUPPORTING ROLE	Doubt	tt0918927	Viola Davis	Viola Davis	nm0205626		Mrs. Miller		
81	2008	Acting	ACTRESS IN A SUPPORTING ROLE	ACTRESS IN A SUPPORTING ROLE	The Curious Case of Benjamin Button	tt0421715	Taraji P. Henson	Taraji P. Henson	nm0378245		Queenie		
81	2008	Acting	ACTRESS IN A SUPPORTING ROLE	ACTRESS IN A SUPPORTING ROLE	The Wrestler	tt1125849	Marisa Tomei	Marisa Tomei	nm0000673		Cassidy		
81	2008	Title	ANIMATED FEATURE FILM	ANIMATED FEATURE FILM	Bolt	tt0397892	Chris Williams and Byron Howard	Chris Williams|Byron Howard	nm0930261|nm0397174				
81	2008	Title	ANIMATED FEATURE FILM	ANIMATED FEATURE FILM	Kung Fu Panda	tt0441773	John Stevenson and Mark Osborne	John Stevenson|Mark Osborne	nm0828970|nm0651706				
81	2008	Title	ANIMATED FEATURE FILM	ANIMATED FEATURE FILM	WALL-E	tt0910970	Andrew Stanton	Andrew Stanton	nm0004056	True			
81	2008	Production	ART DIRECTION	ART DIRECTION	Changeling	tt0824747	Art Direction: James J. Murakami; Set Decoration: Gary Fettis	James J. Murakami|Gary Fettis	nm0613468|nm0275361				
81	2008	Production	ART DIRECTION	ART DIRECTION	The Curious Case of Benjamin Button	tt0421715	Art Direction: Donald Graham Burt; Set Decoration: Victor J. Zolfo	Donald Graham Burt|Victor J. Zolfo	nm0123426|nm0957672	True			
81	2008	Production	ART DIRECTION	ART DIRECTION	The Dark Knight	tt0468569	Art Direction: Nathan Crowley; Set Decoration: Peter Lando	Nathan Crowley|Peter Lando	nm0189769|nm0484885				
81	2008	Production	ART DIRECTION	ART DIRECTION	The Duchess	tt0864761	Art Direction: Michael Carlin; Set Decoration: Rebecca Alleway	Michael Carlin|Rebecca Alleway	nm0137528|nm0021284				
81	2008	Production	ART DIRECTION	ART DIRECTION	Revolutionary Road	tt0959337	Art Direction: Kristi Zea; Set Decoration: Debra Schutt	Kristi Zea|Debra Schutt	nm0954034|nm0776897				
81	2008	Production	CINEMATOGRAPHY	CINEMATOGRAPHY	Changeling	tt0824747	Tom Stern	Tom Stern	nm0827869				
81	2008	Production	CINEMATOGRAPHY	CINEMATOGRAPHY	The Curious Case of Benjamin Button	tt0421715	Claudio Miranda	Claudio Miranda	nm0592073				
81	2008	Production	CINEMATOGRAPHY	CINEMATOGRAPHY	The Dark Knight	tt0468569	Wally Pfister	Wally Pfister	nm0002892				
81	2008	Production	CINEMATOGRAPHY	CINEMATOGRAPHY	The Reader	tt0976051	Chris Menges and Roger Deakins	Chris Menges|Roger Deakins	nm0579580|nm0005683				
81	2008	Production	CINEMATOGRAPHY	CINEMATOGRAPHY	Slumdog Millionaire	tt1010048	Anthony Dod Mantle	Anthony Dod Mantle	nm0230045	True			
81	2008	Production	COSTUME DESIGN	COSTUME DESIGN	Australia	tt0455824	Catherine Martin	Catherine Martin	nm0552039				
81	2008	Production	COSTUME DESIGN	COSTUME DESIGN	The Curious Case of Benjamin Button	tt0421715	Jacqueline West	Jacqueline West	nm0922113				
81	2008	Production	COSTUME DESIGN	COSTUME DESIGN	The Duchess	tt0864761	Michael O'Connor	Michael O'Connor	nm0640445	True			
81	2008	Production	COSTUME DESIGN	COSTUME DESIGN	Milk	tt1013753	Danny Glicker	Danny Glicker	nm0322786				
81	2008	Production	COSTUME DESIGN	COSTUME DESIGN	Revolutionary Road	tt0959337	Albert Wolsky	Albert Wolsky	nm0938717				
81	2008	Directing	DIRECTING	DIRECTING	The Curious Case of Benjamin Button	tt0421715	David Fincher	David Fincher	nm0000399				
81	2008	Directing	DIRECTING	DIRECTING	Frost/Nixon	tt0870111	Ron Howard	Ron Howard	nm0000165				
81	2008	Directing	DIRECTING	DIRECTING	Milk	tt1013753	Gus Van Sant	Gus Van Sant	nm0001814				
81	2008	Directing	DIRECTING	DIRECTING	The Reader	tt0976051	Stephen Daldry	Stephen Daldry	nm0197636				
81	2008	Directing	DIRECTING	DIRECTING	Slumdog Millionaire	tt1010048	Danny Boyle	Danny Boyle	nm0000965	True			
81	2008	Title	DOCUMENTARY (Feature)	DOCUMENTARY (Feature)	The Betrayal (Nerakhoon)	tt1157685	Ellen Kuras and Thavisouk Phrasavath	Ellen Kuras|Thavisouk Phrasavath	nm0475578|nm0681115				
81	2008	Title	DOCUMENTARY (Feature)	DOCUMENTARY (Feature)	Encounters at the End of the World	tt1093824	Werner Herzog and Henry Kaiser	Werner Herzog|Henry Kaiser	nm0001348|nm1793471				
81	2008	Title	DOCUMENTARY (Feature)	DOCUMENTARY (Feature)	The Garden	tt1252486	Scott Hamilton Kennedy	Scott Hamilton Kennedy	nm1251618				
81	2008	Title	DOCUMENTARY (Feature)	DOCUMENTARY (Feature)	Man on Wire	tt1155592	James Marsh and Simon Chinn	James Marsh|Simon Chinn	nm1016428|nm1187711	True			
81	2008	Title	DOCUMENTARY (Feature)	DOCUMENTARY (Feature)	Trouble the Water	tt1149405	Tia Lessin and Carl Deal	Tia Lessin|Carl Deal	nm0504357|nm1179906				
81	2008	Title	DOCUMENTARY (Short Subject)	DOCUMENTARY (Short Subject)	The Conscience of Nhem En	tt1360057	Steven Okazaki	Steven Okazaki	nm0645574				
81	2008	Title	DOCUMENTARY (Short Subject)	DOCUMENTARY (Short Subject)	The Final Inch	tt1360061	Irene Taylor Brodsky and Tom Grant	Irene Taylor Brodsky|Tom Grant	nm2480339|nm0335679				
81	2008	Title	DOCUMENTARY (Short Subject)	DOCUMENTARY (Short Subject)	Smile Pinki	tt1360065	Megan Mylan	Megan Mylan	nm0616959	True			
81	2008	Title	DOCUMENTARY (Short Subject)	DOCUMENTARY (Short Subject)	The Witness - From the Balcony of Room 306	tt1360068	Adam Pertofsky and Margaret Hyde	Adam Pertofsky|Margaret Hyde	nm0675700|nm3270598				
81	2008	Production	FILM EDITING	FILM EDITING	The Curious Case of Benjamin Button	tt0421715	Kirk Baxter and Angus Wall	Kirk Baxter|Angus Wall	nm0062775|nm0908370				
81	2008	Production	FILM EDITING	FILM EDITING	The Dark Knight	tt0468569	Lee Smith	Lee Smith	nm0809059				
81	2008	Production	FILM EDITING	FILM EDITING	Frost/Nixon	tt0870111	Mike Hill and Dan Hanley	Mike Hill|Dan Hanley	nm0384528|nm0360067				
81	2008	Production	FILM EDITING	FILM EDITING	Milk	tt1013753	Elliot Graham	Elliot Graham	nm0971680				
81	2008	Production	FILM EDITING	FILM EDITING	Slumdog Millionaire	tt1010048	Chris Dickens	Chris Dickens	nm0225323	True			
81	2008	Title	INTERNATIONAL FEATURE FILM	FOREIGN LANGUAGE FILM	The Baader Meinhof Complex	tt0765432	Germany						
81	2008	Title	INTERNATIONAL FEATURE FILM	FOREIGN LANGUAGE FILM	The Class	tt1068646	France						
81	2008	Title	INTERNATIONAL FEATURE FILM	FOREIGN LANGUAGE FILM	Departures	tt1069238	Japan			True			
81	2008	Title	INTERNATIONAL FEATURE FILM	FOREIGN LANGUAGE FILM	Revanche	tt1173745	Austria						
81	2008	Title	INTERNATIONAL FEATURE FILM	FOREIGN LANGUAGE FILM	Waltz with Bashir	tt1185616	Israel						
81	2008	Production	MAKEUP AND HAIRSTYLING	MAKEUP	The Curious Case of Benjamin Button	tt0421715	Greg Cannom	Greg Cannom	nm0134148	True			
81	2008	Production	MAKEUP AND HAIRSTYLING	MAKEUP	The Dark Knight	tt0468569	John Caglione						
81	2008	Production	MAKEUP AND HAIRSTYLING	MAKEUP	Hellboy II: The Golden Army	tt0411477	Mike Elizalde and Thom Floutz	Mike Elizalde|Thom Floutz	nm0253761|nm0283134				
81	2008	Music	MUSIC (Original Score)	MUSIC (Original Score)	The Curious Case of Benjamin Button	tt0421715	Alexandre Desplat	Alexandre Desplat	nm0006035				
81	2008	Music	MUSIC (Original Score)	MUSIC (Original Score)	Defiance	tt1034303	James Newton Howard	James Newton Howard	nm0006133				
81	2008	Music	MUSIC (Original Score)	MUSIC (Original Score)	Milk	tt1013753	Danny Elfman	Danny Elfman	nm0000384				
81	2008	Music	MUSIC (Original Score)	MUSIC (Original Score)	Slumdog Millionaire	tt1010048	A.R. Rahman	A.R. Rahman	nm0006246	True			
81	2008	Music	MUSIC (Original Score)	MUSIC (Original Score)	WALL-E	tt0910970	Thomas Newman	Thomas Newman	nm0002353				
81	2008	Music	MUSIC (Original Song)	MUSIC (Original Song)	WALL-E	tt0910970	Music by Peter Gabriel and Thomas Newman; Lyric by Peter Gabriel	Peter Gabriel|Thomas Newman	nm0300272|nm0002353		Down To Earth		
81	2008	Music	MUSIC (Original Song)	MUSIC (Original Song)	Slumdog Millionaire	tt1010048	Music by A.R. Rahman; Lyric by Gulzar	A.R. Rahman|Gulzar	nm0006246|nm0347899	True	Jai Ho		
81	2008	Music	MUSIC (Original Song)	MUSIC (Original Song)	Slumdog Millionaire	tt1010048	Music and Lyric by A.R. Rahman and Maya Arulpragasam	A.R. Rahman|Maya Arulpragasam	nm0006246|nm1756665		O Saya		
81	2008	Title	BEST PICTURE	BEST PICTURE	The Curious Case of Benjamin Button	tt0421715	Kathleen Kennedy						
81	2008	Title	BEST PICTURE	BEST PICTURE	Frost/Nixon	tt0870111	Brian Grazer						
81	2008	Title	BEST PICTURE	BEST PICTURE	Milk	tt1013753	Dan Jinks and Bruce Cohen						
81	2008	Title	BEST PICTURE	BEST PICTURE	The Reader	tt0976051	Anthony Minghella						
81	2008	Title	BEST PICTURE	BEST PICTURE	Slumdog Millionaire	tt1010048	Christian Colson						
81	2008	Title	SHORT FILM (Animated)	SHORT FILM (Animated)	La Maison en Petits Cubes	tt1361566	Kunio Kato	Kunio Kato	nm3272471	True			
81	2008	Title	SHORT FILM (Animated)	SHORT FILM (Animated)	Lavatory - Lovestory	tt0983242	Konstantin Bronzit	Konstantin Bronzit	nm0111588				
81	2008	Title	SHORT FILM (Animated)	SHORT FILM (Animated)	Oktapodi	tt1323941	Emud Mokhberi and Thierry Marchand	Emud Mokhberi|Thierry Marchand	nm3196343|nm3194174				
81	2008	Title	SHORT FILM (Animated)	SHORT FILM (Animated)	Presto	tt1245104	Doug Sweetland	Doug Sweetland	nm0842339				
81	2008	Title	SHORT FILM (Animated)	SHORT FILM (Animated)	This Way Up	tt1279499	Alan Smith and Adam Foulkes	Alan Smith|Adam Foulkes	nm1931787|nm1927850				
81	2008	Title	SHORT FILM (Live Action)	SHORT FILM (Live Action)	Auf der Strecke (On the Line)	tt1219675	Reto Caffi	Reto Caffi	nm1802053				
81	2008	Title	SHORT FILM (Live Action)	SHORT FILM (Live Action)	Manon on the Asphalt	tt1186020	Elizabeth Marre and Olivier Pont	Elizabeth Marre|Olivier Pont	nm0550094|nm1991764				
81	2008	Title	SHORT FILM (Live Action)	SHORT FILM (Live Action)	New Boy	tt1095191	Steph Green and Tamara Anghie	Steph Green|Tamara Anghie	nm1576181|nm1536213				
81	2008	Title	SHORT FILM (Live Action)	SHORT FILM (Live Action)	The Pig	tt1333640	Tivi Magnusson and Dorte Høgh	Tivi Magnusson|Dorte Høgh	nm0536410|nm1227825				
81	2008	Title	SHORT FILM (Live Action)	SHORT FILM (Live Action)	Spielzeugland (Toyland)	tt1280548	Jochen Alexander Freydank	Jochen Alexander Freydank	nm0293770	True			
81	2008	Production	SOUND EDITING	SOUND EDITING	The Dark Knight	tt0468569	Richard King	Richard King	nm0455185	True			
81	2008	Production	SOUND EDITING	SOUND EDITING	Iron Man	tt0371746	Frank Eulner and Christopher Boyes	Frank Eulner|Christopher Boyes	nm0262361|nm0102110				
81	2008	Production	SOUND EDITING	SOUND EDITING	Slumdog Millionaire	tt1010048	Glenn Freemantle and Tom Sayers	Glenn Freemantle|Tom Sayers	nm0293634|nm0768482				
81	2008	Production	SOUND EDITING	SOUND EDITING	WALL-E	tt0910970	Ben Burtt and Matthew Wood	Ben Burtt|Matthew Wood	nm0123785|nm0003214				
81	2008	Production	SOUND EDITING	SOUND EDITING	Wanted	tt0493464	Wylie Stateman	Wylie Stateman	nm0823758				
81	2008	Production	SOUND MIXING	SOUND MIXING	The Curious Case of Benjamin Button	tt0421715	David Parker						
81	2008	Production	SOUND MIXING	SOUND MIXING	The Dark Knight	tt0468569	Lora Hirschberg						
81	2008	Production	SOUND MIXING	SOUND MIXING	Slumdog Millionaire	tt1010048	Ian Tapp						
81	2008	Production	SOUND MIXING	SOUND MIXING	WALL-E	tt0910970	Tom Myers						
81	2008	Production	SOUND MIXING	SOUND MIXING	Wanted	tt0493464	Chris Jenkins						
81	2008	Production	VISUAL EFFECTS	VISUAL EFFECTS	The Curious Case of Benjamin Button	tt0421715	Eric Barba						
81	2008	Production	VISUAL EFFECTS	VISUAL EFFECTS	The Dark Knight	tt0468569	Nick Davis						
81	2008	Production	VISUAL EFFECTS	VISUAL EFFECTS	Iron Man	tt0371746	John Nelson						
81	2008	Writing	WRITING (Adapted Screenplay)	WRITING (Adapted Screenplay)	The Curious Case of Benjamin Button	tt0421715	Screenplay by Eric Roth; Screen story by Eric Roth and Robin Swicord	Eric Roth|Robin Swicord	nm0744839|nm0842523				
81	2008	Writing	WRITING (Adapted Screenplay)	WRITING (Adapted Screenplay)	Doubt	tt0918927	Written by John Patrick Shanley	John Patrick Shanley	nm0788234				
81	2008	Writing	WRITING (Adapted Screenplay)	WRITING (Adapted Screenplay)	Frost/Nixon	tt0870111	Screenplay by Peter Morgan	Peter Morgan	nm0604948				
81	2008	Writing	WRITING (Adapted Screenplay)	WRITING (Adapted Screenplay)	The Reader	tt0976051	Screenplay by David Hare	David Hare	nm0002376				
81	2008	Writing	WRITING (Adapted Screenplay)	WRITING (Adapted Screenplay)	Slumdog Millionaire	tt1010048	Screenplay by Simon Beaufoy	Simon Beaufoy	nm0064479	True			
81	2008	Writing	WRITING (Original Screenplay)	WRITING (Original Screenplay)	Frozen River	tt0978759	Written by Courtney Hunt	Courtney Hunt	nm2581581				
81	2008	Writing	WRITING (Original Screenplay)	WRITING (Original Screenplay)	Happy-Go-Lucky	tt1045670	Written by Mike Leigh	Mike Leigh	nm0005139				
81	2008	Writing	WRITING (Original Screenplay)	WRITING (Original Screenplay)	In Bruges	tt0780536	Written by Martin McDonagh	Martin McDonagh	nm1732981				
81	2008	Writing	WRITING (Original Screenplay)	WRITING (Original Screenplay)	Milk	tt1013753	Written by Dustin Lance Black	Dustin Lance Black	nm0085257	True			
81	2008	Writing	WRITING (Original Screenplay)	WRITING (Original Screenplay)	WALL-E	tt0910970	Screenplay by Andrew Stanton						
81	2008	Special	JEAN HERSHOLT HUMANITARIAN AWARD	JEAN HERSHOLT HUMANITARIAN AWARD			Jerry Lewis	Jerry Lewis	nm0001471	True			
81	2008	Special	GORDON E. SAWYER AWARD	GORDON E. SAWYER AWARD				Ed Catmull	nm0146216	True			Ed Catmull
81	2008	SciTech	SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award)	SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award)				Erwin Melzner|Volker Schumacher|Timo Müller		True	Lighting	With its choice of vari-focus and specular reflectors	
81	2008	SciTech	SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award)	SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award)				Jacques Delacoux|Alexandre Leuchter		True	Systems	Using color LCD screens	
81	2008	SciTech	SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award)	SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award)				Bruno Coumert|Jacques Debize|Dominique Chervin|Christophe Reboulet		True	Lenses and Filters	With focus and zoom functions that can be easily controlled by either the operator or focus puller while filming handheld	
